date,GDPGrowth,rfnom,inflation,a,nua,phi,OutputGap,LTMpi
1959-08-01,0.0670199746755507,0.0344014267173323,0.0103271141558498,-0.130251484547127,0.289457926646144,-0.0102190007653545,0.00342426190588426,0.032539927148849
1959-09-01,0.0670199746755507,0.0369103540200972,0.0137459209046355,-0.108552505479504,0.290089422179942,-0.00862365356906157,0.00342426190588426,0.033029520668832
1959-10-01,0.0670199746755507,0.0390283869674784,0.0171530792262496,-0.0913081081418879,0.29072816612108,-0.00806648323043952,-0.00432912838245893,0.0333522946515518
1959-11-01,0.0670199746755507,0.0392207131532813,0.0136988443581621,-0.0926415417196122,0.291333289258474,-0.00967836255473834,-0.00432912838245893,0.033362931883456
1959-12-01,0.0670199746755507,0.0391245546840501,0.0171530792262496,-0.0792827324767996,0.291848655888216,-0.00806648323043954,-0.00432912838245893,0.0334246723357389
1960-01-01,0.0254186697015253,0.0391245546840501,0.0102916860365478,-0.0886841603832188,0.292280865468187,-0.00972591384836782,0.00725026899803785,0.0333749524208696
1960-02-01,0.0254186697015253,0.0389322100017875,0.0171530792262495,-0.068341531621602,0.292645408873515,-0.00652412293352825,0.00725026899803785,0.0334693902855566
1960-03-01,0.0254186697015253,0.0376810669676885,0.0171530792262495,-0.0639385575766608,0.292947752263643,-0.00652412293352825,0.00725026899803785,0.0334135262385324
1960-04-01,0.0254186697015253,0.0384511863742526,0.0170944333593002,-0.0601901892984706,0.29316484995965,-0.0086378724510793,-0.00841342447347007,0.0334851140253542
1960-05-01,0.0254186697015253,0.0377773643340299,0.0170944333593002,-0.0564680771742709,0.293372178589678,-0.0086378724510793,-0.00841342447347007,0.0334692555161628
1960-06-01,0.0254186697015253,0.0326607822395483,0.0170361871525678,-0.0532721310904909,0.293525905280691,-0.00866505237946755,-0.00841342447347007,0.0332178917502024
1960-07-01,0.0254186697015253,0.0317893224894073,0.0136056520557786,-0.0672014074626474,0.293421237974861,-0.0109471162718039,-0.0135279185669514,0.0329956270910065
1960-08-01,0.0254186697015253,0.029364608629904,0.0136056520557786,-0.0641535951442572,0.293280292778139,-0.0109471162718039,-0.0135279185669514,0.0328785478964335
1960-09-01,0.0254186697015253,0.0256677467485778,0.0101868453069929,-0.0825829696580134,0.292994924291661,-0.0125424634680969,-0.0135279185669514,0.0322959157073121
1960-10-01,0.0254186697015253,0.0243998868235351,0.0135137191667229,-0.0544742519710338,0.292445218537895,-0.0139821336568907,-0.035991491330373,0.0327537579404535
1960-11-01,0.0254186697015253,0.0241070753432331,0.0135137191667229,-0.0535161796354203,0.291863114547237,-0.0139821336568907,-0.035991491330373,0.0327572618983719
1960-12-01,0.0254186697015253,0.0196065296389183,0.0135137191667229,-0.0526701064170408,0.29134673999211,-0.0139821336568907,-0.035991491330373,0.0325373980641862
1961-01-01,0.025329906970827,0.0143958802837323,0.0169208774883371,-0.0184630260050484,0.290416451649469,-0.0127340476225635,-0.0385577749400676,0.0332897541926293
1961-02-01,0.025329906970827,0.0250827803674632,0.0135137191667229,-0.0621478392449363,0.288944627430226,-0.0143239592131043,-0.0385577749400676,0.0326426251302152
1961-03-01,0.025329906970827,0.0199986865066891,0.0135137191667229,-0.0604533417123804,0.288997310805646,-0.0143239592131043,-0.0385577749400676,0.0323680298524051
1961-04-01,0.025329906970827,0.0147900854726353,0.0101181301655846,-0.0927686736644283,0.28850458122384,-0.0148227353268507,-0.0304065163057811,0.0310958748379898
1961-05-01,0.025329906970827,0.0196065296389183,0.0101181301655846,-0.090789889453944,0.287416557199489,-0.0148227353268507,-0.0304065163057811,0.0315917768326831
1961-06-01,0.025329906970827,0.0171520588175657,0.00673403218134412,-0.121620818960882,0.287140173338699,-0.0164018860738347,-0.0304065163057811,0.0305284523366727
1961-07-01,0.025329906970827,0.0116320842297077,0.0134230203321406,-0.0452126102658519,0.286605210801471,-0.0119355372736683,-0.0203087521114381,0.0323618475044336
1961-08-01,0.025329906970827,0.0198026272961797,0.0100841190666259,-0.0901771256298478,0.285373484640742,-0.0134935974870834,-0.0203087521114381,0.0316246609271093
1961-09-01,0.025329906970827,0.0186254641231648,0.0134230203321405,-0.0551636474509577,0.285459619752638,-0.0119355372736684,-0.0203087521114381,0.032421422700936
1961-10-01,0.025329906970827,0.0223484036637618,0.00668898815079641,-0.123510312637725,0.285391724277385,-0.0137029219136258,-0.00998601583993189,0.0311187449407545
1961-11-01,0.025329906970827,0.0257652078860264,0.00668898815079641,-0.118515887012031,0.285754550358525,-0.0137029219136258,-0.00998601583993189,0.0316338910285503
1961-12-01,0.025329906970827,0.0230326991105728,0.00668898815079641,-0.113314864634601,0.286386127597529,-0.0137029219136258,-0.00998601583993189,0.0314212452913871
1962-01-01,0.0594911478084502,0.0212721352755398,0.00668898815079641,-0.10901914311555,0.286656213240211,-0.0126427287472664,-0.00202652803546289,0.031321154395945
1962-02-01,0.0594911478084502,0.0234235149435881,0.0100167782434712,-0.0748304818864472,0.28669594098232,-0.0110898534359942,-0.00202652803546289,0.0322733019125356
1962-03-01,0.0594911478084502,0.0281014301108748,0.0100167782434712,-0.0729371741583784,0.286954660825012,-0.0110898534359942,-0.00202652803546289,0.0326542355769085
1962-04-01,0.0594911478084502,0.0274205955759922,0.013333530869465,-0.0489243651317261,0.287586384575473,-0.0097330428907316,-0.00345983260345372,0.0330126152888852
1962-05-01,0.0594911478084502,0.0233258253034968,0.013333530869465,-0.0479257717521038,0.288062512070827,-0.0097330428907316,-0.00345983260345372,0.0328333388698167
1962-06-01,0.0594911478084502,0.0264471700148482,0.013333530869465,-0.0476218292156851,0.288088068940497,-0.0097330428907316,-0.00345983260345372,0.032988392335549
1962-07-01,0.0594911478084502,0.0267392971896215,0.00995033085316812,-0.0711075895148987,0.288401851853342,-0.0111442544361254,-0.0022021610461316,0.0325872211762868
1962-08-01,0.0594911478084502,0.0288789595503768,0.0132892321186828,-0.0454265717130909,0.288689998586284,-0.00958619422271033,-0.0022021610461316,0.0331383000485885
1962-09-01,0.0594911478084502,0.0285874568519125,0.0132452267500207,-0.0447647212613391,0.289102821680743,-0.00960672882635294,-0.0022021610461316,0.0331355322920485
1962-10-01,0.0594911478084502,0.0285874568519125,0.0132452267500207,-0.0439347736414008,0.289427462212456,-0.0106535984539273,-0.0100616212821937,0.0331486667502106
1962-11-01,0.0594911478084502,0.0289761082365172,0.0132452267500207,-0.0431716497817593,0.289700071210013,-0.0106535984539273,-0.0100616212821937,0.0331775224005863
1962-12-01,0.0594911478084502,0.0288789595503768,0.0132452267500207,-0.0424094731327571,0.289958459376994,-0.0106535984539273,-0.0100616212821937,0.0331851680936726
1963-01-01,0.0426502679015413,0.0287818014254519,0.0132452267500207,-0.0417233006939109,0.290168173649204,-0.0106772598338964,-0.0102392610475469,0.0331917734377754
1963-02-01,0.0426502679015413,0.0295588022415444,0.00991743665734594,-0.061994385096495,0.290336937202191,-0.0122301351451686,-0.0102392610475469,0.0329230796723253
1963-03-01,0.0426502679015413,0.029364608629904,0.013201511858536,-0.0404995200051452,0.290536377804474,-0.0106976588896755,-0.0102392610475469,0.0332345061360091
1963-04-01,0.0426502679015413,0.0285874568519125,0.00988475923254213,-0.0599622114028543,0.290689782450946,-0.0121997678034904,-0.0098967959880516,0.032895022175943
1963-05-01,0.0426502679015413,0.0295588022415444,0.00988475923254213,-0.0584043497231644,0.290760059454341,-0.0121997678034904,-0.0098967959880516,0.0329764071409873
1963-06-01,0.0426502679015413,0.029461710149619,0.0131580845775112,-0.0372290464822661,0.29089188834862,-0.0106723078458587,-0.0098967959880516,0.0332873368385788
1963-07-01,0.0426502679015413,0.0297529581493478,0.013114942077828,-0.0371283925648889,0.290995574003927,-0.00921569334118617,0.00119000009246947,0.033299655325005
1963-08-01,0.0426502679015413,0.0343048036919902,0.013114942077828,-0.0367356402040371,0.291103793156986,-0.00921569334118617,0.00119000009246947,0.0334726280920065
1963-09-01,0.0426502679015413,0.034208171329737,0.0098200461809755,-0.0490605290534417,0.291470861508104,-0.0107532189509586,0.00119000009246947,0.0333433035797712
1963-10-01,0.0426502679015413,0.0344014267173323,0.0130720815673528,-0.0339372693774186,0.291775184139074,-0.00978614471088619,-0.00294255628411466,0.0335041939862586
1963-11-01,0.0426502679015413,0.034208171329737,0.0130720815673528,-0.0330492608109328,0.292041085140652,-0.00978614471088619,-0.00294255628411466,0.0335066974937188
1963-12-01,0.0426502679015413,0.0332413337798019,0.0163135754915238,-0.0188931609959331,0.292255402050969,-0.00827353852290447,-0.00294255628411466,0.033632892921334
1964-01-01,0.0560281627725874,0.034208171329737,0.0163135754915238,-0.0190473382629172,0.292384868456835,-0.00690873251113085,0.00730383762868599,0.0336495861701971
1964-02-01,0.0560281627725874,0.034208171329737,0.0163135754915238,-0.0190558653864937,0.29254492068456,-0.00690873251113085,0.00730383762868599,0.0336494991514754
1964-03-01,0.0560281627725874,0.0337248694016209,0.0130295002903338,-0.0326320611437799,0.292679709130217,-0.00844120876662398,0.00730383762868599,0.0334951838501517
1964-04-01,0.0560281627725874,0.0341115296287678,0.0130295002903338,-0.0319626233106106,0.292768221325677,-0.00844728523454752,0.00725821804362703,0.033514697633933
1964-05-01,0.0560281627725874,0.0344014267173323,0.0130295002903338,-0.0312811901813247,0.292862852633247,-0.00844728523454752,0.00725821804362703,0.0335307857939353
1964-06-01,0.0560281627725874,0.0344014267173323,0.0129871955268112,-0.0307760668508807,0.292957141063916,-0.00846702627018796,0.00725821804362703,0.0335358429256941
1964-07-01,0.0560281627725874,0.0336281809799841,0.012945164592037,-0.030312211151003,0.293036552322688,-0.00788483289834174,0.0117763310362133,0.0335170481111923
1964-08-01,0.0560281627725874,0.0344014267173323,0.00972454989199475,-0.0439297532055831,0.293063523141507,-0.00938769603439858,0.0117763310362133,0.0334041524631888
1964-09-01,0.0560281627725874,0.0339182182034606,0.0129451645920369,-0.0294873404247803,0.293126148986895,-0.00788483289834181,0.0117763310362133,0.0335344967047983
1964-10-01,0.0560281627725874,0.0330478540462004,0.00969312920565959,-0.0428793790391511,0.293154285710399,-0.0104486946250625,0.00392087340781295,0.0333566281147183
1964-11-01,0.0560281627725874,0.034594644764499,0.0129034048359078,-0.0270513723557888,0.293130719523864,-0.00895065609806379,0.00392087340781295,0.0335783601781945
1964-12-01,0.0560281627725874,0.0377773643340299,0.00966191091173676,-0.0395855476411682,0.293192258290282,-0.0104632622860455,0.00392087340781295,0.0335812835865913
1965-01-01,0.0629602845404361,0.0382587121170903,0.00966191091173676,-0.0379078128715246,0.293374202425114,-0.00875528566728469,0.0167436490101376,0.0336106634393922
1965-02-01,0.0629602845404361,0.0390283869674784,0.00966191091173676,-0.0362643774739687,0.29354292655772,-0.00875528566728469,0.0167436490101376,0.0336486895641253
1965-03-01,0.0629602845404361,0.039701366851552,0.0128619136424076,-0.0275966678244571,0.293707325319293,-0.00726204087176683,0.0167436490101376,0.0337139347299871
1965-04-01,0.0629602845404361,0.0400857235392856,0.0160517090105077,-0.0202187045303791,0.293862923599044,-0.00552577683998089,0.0186038957456743,0.0337564689478238
1965-05-01,0.0629602845404361,0.0401817896328318,0.0160517090105077,-0.0193268980394595,0.294002847735421,-0.00552577683998089,0.0186038957456743,0.0337621847933783
1965-06-01,0.0629602845404361,0.039701366851552,0.0191699161077199,-0.0131205817954497,0.294122941151652,-0.00407070104437905,0.0186038957456743,0.0337821422419029
1965-07-01,0.0629602845404361,0.0400857235392856,0.0159493014076777,-0.0188750756556805,0.294213510640215,-0.00409394480860856,0.0297122604465675,0.0337622833411264
1965-08-01,0.0629602845404361,0.0403738941382732,0.01916991610772,-0.0124144332584491,0.294298601277948,-0.00259108167255172,0.0297122604465675,0.0337938184732934
1965-09-01,0.0629602845404361,0.0394130023568351,0.0159493014076779,-0.017263815078684,0.29437641875696,-0.00409394480860849,0.0297122604465675,0.0337576421445275
1965-10-01,0.0629602845404361,0.0399896482161584,0.0191088616980464,-0.0102610229844843,0.29442031379641,-0.00102060035739568,0.0417166723092309,0.0337985737930116
1965-11-01,0.0629602845404361,0.0401817896328318,0.0158985860677982,-0.0158084207246786,0.294470953007997,-0.00251863888439436,0.0417166723092309,0.0337770725768958
1965-12-01,0.0629602845404361,0.0422929121902514,0.0190481949706944,-0.00981036178555588,0.294517838954671,-0.00104890979413809,0.0417166723092309,0.0338231631257599
1966-01-01,0.0638696247682163,0.043251041994315,0.0190481949706944,-0.00933041801849725,0.294591008513811,0.000722316711715298,0.0550143016654955,0.0338331204501789
1966-02-01,0.0638696247682163,0.0449733656427312,0.0253178079842898,-0.00580056483261446,0.29466063975233,0.00364796015343188,0.0550143016654955,0.0338472128083418
1966-03-01,0.0638696247682163,0.0455468149559704,0.0252379325898626,-0.00530767711007577,0.294722001926972,0.00361068721116994,0.0550143016654955,0.033849980346037
1966-04-01,0.0638696247682163,0.045642357878701,0.028259337314403,-0.0062262155292117,0.294771347248425,0.00405315009790289,0.0477511570242762,0.0338516165739603
1966-05-01,0.0638696247682163,0.0478373294141601,0.028259337314403,-0.00570242580511021,0.294812422378371,0.00405315009790289,0.0477511570242762,0.0338634893657215
1966-06-01,0.0638696247682163,0.0504079025438458,0.0250013022054171,-0.000565540024932669,0.294821426570744,0.0025328251545902,0.0477511570242762,0.0338473532727364
1966-07-01,0.0638696247682163,0.0516432331518384,0.0280829687428252,-0.00762538652293463,0.294768197599531,0.00366484309693568,0.0454537870563003,0.0338990955038027
1966-08-01,0.0638696247682163,0.0538250866949074,0.0342179573103412,-0.024801806963923,0.29468228228476,0.00652766557555406,0.0454537870563003,0.0340773971528203
1966-09-01,0.0638696247682163,0.0525924501191706,0.0342179573103412,-0.0229506384743324,0.29451872044944,0.00652766557555406,0.0454537870563003,0.0340316841905609
1966-10-01,0.0638696247682163,0.0538250866949074,0.037155976888091,-0.0310343335567162,0.294435297015203,0.00756721763986078,0.0429654642628521,0.0341360575854256
1966-11-01,0.0638696247682163,0.0560021901152849,0.037155976888091,-0.0289371506994395,0.294310658788802,0.00756721763986078,0.0429654642628521,0.034179318106372
1966-12-01,0.0638696247682163,0.0525924501191706,0.0340063679851948,-0.0121809353476091,0.294091199226392,0.00609748854960451,0.0429654642628521,0.0339435950607957
1967-01-01,0.0270572913000115,0.0482185722704744,0.0340063679851948,-0.0112706437492561,0.294074992675649,0.005817341695089,0.0408622386029156,0.0338868530516834
1967-02-01,0.0270572913000115,0.048790164169432,0.0277367549715994,-0.000718824439803898,0.294192357611427,0.00289169825337242,0.0408622386029156,0.0338471093120469
1967-03-01,0.0270572913000115,0.0443039255565243,0.0276515313305098,-0.000294175784858048,0.294279674960585,0.00285192961277336,0.0408622386029156,0.0338439308565568
1967-04-01,0.0270572913000115,0.039701366851552,0.0244660521544065,-0.000419253813145955,0.294401258468884,-3.90921651902132e-05,0.0303174316300333,0.0338419875604485
1967-05-01,0.0270572913000115,0.0386436235922045,0.0274826456938322,0.00504111740780622,0.294448281276108,0.00136856682202444,0.0303174316300333,0.0338730476021847
1967-06-01,0.0270572913000115,0.0390283869674784,0.0273989741881144,0.0041640426984311,0.294460165882976,0.0013295224677029,0.0303174316300333,0.033866385165733
1967-07-01,0.0270572913000115,0.0371994409891063,0.0273158106469629,0.00338376696238672,0.294480943966023,0.00103919535367904,0.0284291259806497,0.0338683723286858
1967-08-01,0.0270572913000115,0.0382587121170903,0.024170360927813,-0.00650394464375199,0.29444071691341,-0.000428592900895072,0.0284291259806497,0.0338039351502565
1967-09-01,0.0270572913000115,0.0391245546840501,0.0271509890659509,0.000973252854870264,0.294442286212903,0.000962283241799811,0.0284291259806497,0.0338491100698967
1967-10-01,0.0270572913000115,0.0380662008064563,0.0240251795869901,-0.00612559904095071,0.294468435841269,-0.00102421231421857,0.0244660818516974,0.0338050843902533
1967-11-01,0.0270572913000115,0.0404699325537131,0.0269881447176469,0.00148919957223104,0.294459629244059,0.000358421587386457,0.0244660818516974,0.033849835143394
1967-12-01,0.0270572913000115,0.0441125746183209,0.0299423566150785,0.00590259892322027,0.294514188883239,0.00173697089249029,0.0244660818516974,0.0338457368784483
1968-01-01,0.0479756358870246,0.0450689633675781,0.0358247265181451,0.00617034385651508,0.294598971341273,0.0056552979728848,0.0332753758734072,0.0338399160962169
1968-02-01,0.0479756358870246,0.0460244383112793,0.0387529862972335,0.00491348215505483,0.294669667830391,0.00702173701780751,0.0332753758734072,0.0338360457116861
1968-03-01,0.0479756358870246,0.049266241302918,0.038637792705414,0.00455536313553658,0.294723892604906,0.00696798324134576,0.0332753758734072,0.0338218551713186
1968-04-01,0.0479756358870246,0.0560021901152849,0.0385232819963354,0.00424845696121717,0.294717039182835,0.00764238042312773,0.038739637000338,0.0337947272405077
1968-05-01,0.0479756358870246,0.0594003432814475,0.0384094481148711,0.00401839500207405,0.29443321993486,0.00758926114000308,0.038739637000338,0.0337837383266711
1968-06-01,0.0479756358870246,0.0589290675292875,0.0411822899664156,-0.0137833467541634,0.293968070055421,0.00888317618073956,0.038739637000338,0.0340440415333706
1968-07-01,0.0479756358870246,0.0585518869496155,0.0439309292257268,-0.0298267902239877,0.293612028596914,0.00971666414258635,0.035367732274111,0.0342656774880699
1968-08-01,0.0479756358870246,0.0585518869496155,0.043802622658393,-0.0279662726366292,0.293339763990003,0.00965679134558352,0.035367732274111,0.034239372033678
1968-09-01,0.0479756358870246,0.0561912796497426,0.0436750635026615,-0.0262376080844971,0.293110919538768,0.00959726731968473,0.035367732274111,0.0341529941315605
1968-10-01,0.0479756358870246,0.0574194908674864,0.0463851265809349,-0.0381291621470084,0.293070487105668,0.00991471026046126,0.0282567219188054,0.0343398856090507
1968-11-01,0.0479756358870246,0.0565693514878943,0.0462510176507557,-0.0358360479679291,0.292960893463391,0.00985212985698124,0.0282567219188054,0.0342795948432578
1968-12-01,0.0479756358870246,0.0584575695715687,0.0461176820949656,-0.0336741706887147,0.292921783974863,0.00978991033984372,0.0282567219188054,0.034316898706002
1969-01-01,0.0307471964764567,0.0610950993598108,0.0430482535685136,-0.0150218879522205,0.292766188439053,0.00901912537928629,0.0332232045830445,0.0340945580397237
